ticket_id,customer_id,ticket_date,issue_type,resolution_days,satisfaction_score
2308,11290,2025-10-15,Payment Failed,2,2
2309,11237,2025-06-01,Refund Delay,1,3
2310,11237,2025-07-12,Payment Failed,5,4
2311,10220,2025-05-19,KYC Issue,4,2
2312,10220,2025-04-26,Account Blocked,5,1
2313,3383,2025-06-16,Account Blocked,4,5
2314,3383,2025-07-03,Payment Failed,4,4
2315,14811,2025-04-10,Payment Failed,4,3
2316,1902,2025-07-27,KYC Issue,3,5
2317,7908,2025-09-30,KYC Issue,7,4
2318,13694,2025-05-03,Account Blocked,4,5
2319,13694,2025-08-28,KYC Issue,2,3
2320,5628,2025-04-29,Payment Failed,7,4
2321,5628,2025-04-11,Account Blocked,4,1
2322,1245,2025-09-28,Payment Failed,2,2
2323,2899,2025-06-24,Account Blocked,4,1
2324,2899,2025-08-10,Payment Failed,7,5
2325,15873,2025-10-25,Refund Delay,6,2
2326,8078,2025-09-24,Account Blocked,5,3
2327,8078,2025-08-17,KYC Issue,2,4
2328,8755,2025-04-11,KYC Issue,4,1
2329,8755,2025-10-07,Refund Delay,7,4
2330,9657,2025-04-17,Refund Delay,7,2
2331,9657,2025-05-21,Account Blocked,6,4
2332,229,2025-08-08,Payment Failed,7,5
2333,12228,2025-08-20,Account Blocked,6,2
2334,14438,2025-08-07,Refund Delay,4,2
2335,19105,2025-10-19,Refund Delay,3,4
2336,19105,2025-08-12,Payment Failed,7,4
2337,3822,2025-10-08,Refund Delay,5,4
2338,13456,2025-04-02,Refund Delay,2,3
2339,13456,2025-08-08,Payment Failed,7,2
2340,19593,2025-07-15,Account Blocked,7,4
2341,1695,2025-05-14,Refund Delay,6,5
2342,3219,2025-06-25,KYC Issue,2,2
2343,3219,2025-05-18,Refund Delay,1,5
2344,12868,2025-05-06,Payment Failed,3,1
2345,19423,2025-06-05,Payment Failed,6,2
2346,12492,2025-10-13,Account Blocked,7,4
2347,13420,2025-08-16,Account Blocked,3,4
2348,16409,2025-07-15,Refund Delay,6,2
2349,6192,2025-06-27,Refund Delay,2,3
2350,13566,2025-04-14,KYC Issue,6,3
2351,13566,2025-07-19,Account Blocked,1,5
2352,11872,2025-04-06,Refund Delay,6,2
2353,795,2025-06-04,Account Blocked,6,5
2354,795,2025-05-15,Account Blocked,3,4
2355,16614,2025-05-31,Refund Delay,4,5
2356,9263,2025-06-06,Payment Failed,1,2
2357,19752,2025-09-19,KYC Issue,5,5
2358,14363,2025-04-21,Payment Failed,7,2
2359,6212,2025-10-15,Refund Delay,7,1
2360,2874,2025-07-01,KYC Issue,3,5
2361,764,2025-08-27,Refund Delay,4,1
2362,764,2025-10-07,Payment Failed,1,1
2363,19721,2025-06-12,Payment Failed,5,5
2364,19721,2025-06-17,Account Blocked,2,1
2365,8112,2025-06-21,KYC Issue,6,2
2366,1717,2025-05-21,Account Blocked,6,5
2367,2545,2025-07-01,Payment Failed,4,5
2368,5125,2025-06-07,Account Blocked,4,5
2369,6553,2025-10-08,Refund Delay,7,2
2370,19275,2025-08-21,Payment Failed,3,3
2371,7539,2025-05-16,Account Blocked,2,2
2372,7539,2025-07-06,Account Blocked,3,5
2373,8589,2025-04-01,Account Blocked,6,1
2374,6472,2025-09-23,Payment Failed,5,2
2375,12440,2025-07-21,KYC Issue,6,4
2376,12440,2025-10-08,Payment Failed,7,4
2377,4811,2025-07-05,Account Blocked,6,4
2378,6583,2025-08-13,Payment Failed,6,4
2379,12736,2025-09-13,Account Blocked,5,3
2380,12865,2025-06-06,KYC Issue,1,4
2381,3361,2025-08-25,Refund Delay,4,5
2382,4240,2025-09-19,Account Blocked,3,1
2383,4240,2025-05-30,KYC Issue,6,4
2384,19155,2025-08-06,Account Blocked,1,4
2385,19155,2025-05-05,KYC Issue,3,5
2386,10137,2025-09-07,Refund Delay,2,5
2387,10898,2025-07-11,Refund Delay,6,3
2388,10898,2025-04-29,Account Blocked,3,5
2389,19039,2025-05-14,Payment Failed,2,4
2390,11278,2025-08-25,Account Blocked,6,3
2391,11436,2025-07-17,Account Blocked,5,4
2392,17766,2025-10-24,Refund Delay,6,5
2393,17766,2025-06-24,Payment Failed,6,4
2394,8231,2025-07-07,Account Blocked,2,4
2395,8231,2025-08-17,KYC Issue,7,3
2396,8958,2025-04-04,Refund Delay,5,4
2397,9186,2025-10-17,Account Blocked,4,4
2398,18088,2025-09-24,Refund Delay,1,3
2399,2364,2025-08-07,KYC Issue,5,3
2400,9974,2025-06-02,Refund Delay,4,2
2401,9974,2025-06-04,Account Blocked,1,4
2402,6390,2025-10-15,Payment Failed,5,2
2403,6390,2025-07-26,KYC Issue,7,3
2404,11499,2025-07-02,Refund Delay,3,1
2405,4150,2025-07-27,KYC Issue,2,4
2406,6014,2025-09-19,KYC Issue,7,1
2407,12024,2025-05-10,Refund Delay,6,3
2408,12024,2025-07-27,Refund Delay,2,3
2409,8256,2025-04-02,Payment Failed,4,3
2410,19555,2025-07-28,Refund Delay,5,3
2411,17220,2025-05-26,Payment Failed,6,4
2412,17220,2025-09-02,KYC Issue,2,1
2413,6712,2025-10-23,Payment Failed,7,5
2414,11581,2025-10-06,KYC Issue,1,1
2415,11581,2025-07-04,Refund Delay,4,2
2416,18996,2025-07-25,Payment Failed,6,4
2417,18996,2025-06-12,Refund Delay,3,2
2418,12665,2025-05-27,Refund Delay,2,1
2419,11889,2025-05-27,Account Blocked,2,4
2420,11889,2025-09-30,Account Blocked,6,4
2421,7813,2025-06-17,Account Blocked,2,1
2422,7813,2025-05-14,Payment Failed,6,1
2423,15290,2025-05-18,Account Blocked,2,4
2424,15290,2025-06-16,Account Blocked,1,4
2425,7074,2025-06-11,KYC Issue,1,5
2426,7074,2025-05-29,Refund Delay,6,4
2427,15952,2025-10-14,KYC Issue,4,5
2428,13786,2025-06-29,Refund Delay,5,4
2429,11646,2025-04-30,Payment Failed,7,5
2430,19815,2025-04-05,Refund Delay,2,2
2431,17398,2025-07-08,KYC Issue,6,1
2432,17398,2025-05-28,Refund Delay,7,1
2433,7426,2025-08-29,Account Blocked,1,2
2434,2047,2025-10-11,Refund Delay,5,4
2435,13223,2025-04-14,Account Blocked,5,2
2436,13223,2025-10-08,Payment Failed,4,1
2437,10043,2025-05-17,KYC Issue,1,1
2438,10043,2025-07-26,Refund Delay,6,5
2439,16749,2025-04-14,Payment Failed,5,1
2440,16749,2025-05-05,Account Blocked,4,3
2441,15814,2025-05-09,Payment Failed,7,2
2442,17056,2025-04-08,Account Blocked,1,3
2443,17056,2025-06-15,Account Blocked,4,2
2444,3054,2025-07-17,Refund Delay,6,4
2445,3054,2025-06-17,KYC Issue,3,2
2446,13081,2025-05-18,Payment Failed,2,1
2447,13081,2025-06-17,Payment Failed,4,1
2448,9503,2025-09-25,KYC Issue,7,3
2449,9503,2025-06-06,Account Blocked,6,3
2450,13489,2025-07-13,Account Blocked,2,1
2451,16382,2025-07-30,Account Blocked,5,3
2452,13362,2025-04-09,Refund Delay,1,4
2453,3677,2025-04-20,KYC Issue,2,5
2454,3677,2025-09-09,Account Blocked,2,3
2455,1856,2025-10-24,Refund Delay,5,2
2456,1856,2025-07-04,KYC Issue,2,1
2457,11183,2025-10-31,Refund Delay,3,4
2458,13673,2025-09-28,Payment Failed,2,2
2459,13673,2025-08-01,Payment Failed,3,4
2460,4470,2025-08-08,Refund Delay,5,3
2461,4470,2025-04-29,Payment Failed,1,3
2462,2366,2025-07-19,Account Blocked,1,3
2463,7337,2025-07-11,Payment Failed,5,1
2464,19254,2025-04-28,Refund Delay,1,5
2465,11259,2025-09-30,Refund Delay,7,4
2466,699,2025-08-12,Payment Failed,1,5
2467,5341,2025-06-30,KYC Issue,3,3
2468,5341,2025-05-07,Account Blocked,7,2
2469,15913,2025-08-02,KYC Issue,4,1
2470,15913,2025-08-12,Refund Delay,5,4
2471,3669,2025-05-16,Refund Delay,2,4
2472,10362,2025-10-16,Account Blocked,2,4
2473,6363,2025-04-18,Refund Delay,2,4
2474,2947,2025-08-12,Refund Delay,4,2
2475,2947,2025-10-24,Account Blocked,3,2
2476,466,2025-08-27,Payment Failed,1,4
2477,3098,2025-08-10,Account Blocked,4,4
2478,2661,2025-10-06,Refund Delay,6,2
2479,2661,2025-09-22,KYC Issue,5,2
2480,19173,2025-06-06,Payment Failed,3,2
2481,14782,2025-07-21,KYC Issue,2,2
2482,14782,2025-05-01,Payment Failed,2,5
2483,7354,2025-04-27,Refund Delay,3,4
2484,6978,2025-09-18,KYC Issue,4,2
2485,5472,2025-10-03,Account Blocked,6,2
2486,14797,2025-05-16,KYC Issue,3,5
2487,5414,2025-10-19,Payment Failed,4,3
2488,5414,2025-06-23,Payment Failed,1,4
2489,9561,2025-08-17,Account Blocked,1,3
2490,9561,2025-05-19,Payment Failed,6,5
2491,12778,2025-04-12,Refund Delay,7,2
2492,7402,2025-06-03,Payment Failed,5,1
2493,7402,2025-04-30,Refund Delay,2,5
2494,5819,2025-10-04,Refund Delay,5,1
2495,14221,2025-04-18,KYC Issue,1,5
2496,14221,2025-04-02,Account Blocked,6,5
2497,11412,2025-09-13,Account Blocked,4,2
2498,11412,2025-08-10,Payment Failed,2,3
2499,1975,2025-09-12,Account Blocked,5,1
2500,15660,2025-07-05,Payment Failed,7,5
2501,13407,2025-08-23,Payment Failed,7,3
2502,13407,2025-04-14,Refund Delay,4,1
2503,5433,2025-05-11,Refund Delay,1,3
2504,9959,2025-09-27,Account Blocked,7,3
2505,12420,2025-08-13,Payment Failed,4,4
2506,6794,2025-08-29,Account Blocked,2,4
2507,6794,2025-10-18,Account Blocked,5,3
2508,15886,2025-07-19,Account Blocked,5,1
2509,7516,2025-08-07,Account Blocked,5,3
2510,19880,2025-10-16,KYC Issue,3,1
2511,12661,2025-10-07,Refund Delay,3,1
2512,11329,2025-08-04,KYC Issue,5,1
2513,13841,2025-06-13,Account Blocked,3,1
2514,13841,2025-05-26,KYC Issue,5,1
2515,14501,2025-06-02,Account Blocked,5,3
2516,6561,2025-05-07,KYC Issue,3,5
2517,1756,2025-10-28,Payment Failed,3,4
2518,18439,2025-09-12,Payment Failed,2,4
2519,5606,2025-05-22,Account Blocked,5,1
2520,1095,2025-09-09,Payment Failed,2,5
2521,13115,2025-08-01,Refund Delay,2,5
2522,11195,2025-07-24,Payment Failed,4,4
2523,2228,2025-08-29,KYC Issue,7,3
2524,413,2025-04-07,Account Blocked,5,3
2525,413,2025-07-16,Refund Delay,3,3
2526,6512,2025-04-23,Payment Failed,2,1
2527,6512,2025-04-19,Account Blocked,1,4
2528,5480,2025-07-30,Refund Delay,3,4
2529,5480,2025-04-24,Payment Failed,2,5
2530,15132,2025-06-28,Payment Failed,7,2
2531,5637,2025-10-29,KYC Issue,5,3
2532,5565,2025-09-08,Payment Failed,7,3
2533,15344,2025-05-13,Refund Delay,7,3
2534,13741,2025-09-16,KYC Issue,7,3
2535,13741,2025-10-13,Account Blocked,3,2
2536,19755,2025-04-11,Refund Delay,7,5
2537,19755,2025-09-10,Account Blocked,2,4
2538,14878,2025-05-02,KYC Issue,5,2
2539,17505,2025-04-15,Account Blocked,1,3
2540,17505,2025-05-30,KYC Issue,6,4
2541,4980,2025-05-13,Payment Failed,5,1
2542,4980,2025-07-31,Payment Failed,4,3
2543,18356,2025-07-17,Payment Failed,4,4
2544,10254,2025-04-29,Refund Delay,5,3
2545,2297,2025-08-09,Account Blocked,3,2
2546,2297,2025-05-18,KYC Issue,6,3
2547,5135,2025-06-26,Payment Failed,2,4
2548,18945,2025-05-07,Payment Failed,1,5
2549,18945,2025-05-02,KYC Issue,7,2
2550,3564,2025-07-29,Payment Failed,5,1
2551,3564,2025-06-30,KYC Issue,6,1
2552,19003,2025-04-18,Payment Failed,7,3
2553,19003,2025-07-26,KYC Issue,3,4
2554,3890,2025-07-18,Account Blocked,5,3
2555,4024,2025-04-03,Refund Delay,3,1
2556,11667,2025-07-06,Account Blocked,4,4
2557,11667,2025-04-04,Payment Failed,2,4
2558,16613,2025-06-18,Payment Failed,7,1
2559,10,2025-10-13,KYC Issue,3,1
2560,10,2025-07-25,Account Blocked,4,2
2561,2356,2025-07-22,Refund Delay,4,4
2562,2356,2025-08-05,KYC Issue,6,3
2563,2596,2025-08-09,Payment Failed,2,4
2564,2596,2025-06-02,Refund Delay,6,3
2565,18273,2025-09-11,Account Blocked,6,5
2566,10777,2025-04-06,Refund Delay,6,1
2567,10777,2025-08-13,Refund Delay,6,5
2568,4421,2025-10-15,Refund Delay,7,3
2569,13912,2025-04-15,KYC Issue,3,2
2570,87,2025-05-20,Account Blocked,5,3
2571,3090,2025-06-24,Refund Delay,6,4
2572,3090,2025-08-22,Account Blocked,7,2
2573,4020,2025-07-01,Refund Delay,2,4
2574,4020,2025-09-21,Payment Failed,2,4
2575,14199,2025-09-08,Refund Delay,4,2
2576,14199,2025-07-05,Account Blocked,4,5
2577,4151,2025-07-23,KYC Issue,5,4
2578,1661,2025-07-17,KYC Issue,7,4
2579,4107,2025-09-26,KYC Issue,3,4
2580,11650,2025-05-17,Account Blocked,6,3
2581,11650,2025-08-19,Payment Failed,7,4
2582,19491,2025-08-14,Refund Delay,3,2
2583,19491,2025-10-31,Refund Delay,6,2
2584,4833,2025-06-15,Account Blocked,6,3
2585,4833,2025-08-15,Account Blocked,2,1
2586,5646,2025-06-11,KYC Issue,5,1
2587,14181,2025-07-12,Refund Delay,5,5
2588,783,2025-06-07,KYC Issue,5,4
2589,10549,2025-09-14,Refund Delay,3,2
2590,15911,2025-10-30,Refund Delay,4,4
2591,18680,2025-06-16,Refund Delay,1,1
2592,18680,2025-08-29,Refund Delay,6,1
2593,9119,2025-05-10,Account Blocked,2,5
2594,9119,2025-06-22,Payment Failed,4,2
2595,13073,2025-10-14,Payment Failed,2,2
2596,13073,2025-04-02,Payment Failed,5,1
2597,17478,2025-10-18,KYC Issue,3,2
2598,17478,2025-10-04,Account Blocked,4,5
2599,12959,2025-06-11,KYC Issue,3,5
2600,12959,2025-10-11,Refund Delay,4,5
2601,9952,2025-09-03,Refund Delay,6,2
2602,3145,2025-07-18,KYC Issue,1,3
2603,19907,2025-09-14,KYC Issue,4,4
2604,19907,2025-05-23,Payment Failed,3,1
2605,1070,2025-04-04,Payment Failed,2,4
2606,1070,2025-04-04,KYC Issue,1,1
2607,19142,2025-10-24,Payment Failed,4,4
2608,19142,2025-05-01,KYC Issue,7,4
2609,19241,2025-10-31,Account Blocked,3,4
2610,19241,2025-05-07,KYC Issue,5,5
2611,1155,2025-04-11,Payment Failed,3,2
2612,19439,2025-05-08,Refund Delay,1,5
2613,16418,2025-06-05,KYC Issue,5,2
2614,16418,2025-09-20,KYC Issue,5,4
2615,13119,2025-10-20,Refund Delay,3,3
2616,8408,2025-04-09,KYC Issue,7,2
2617,8408,2025-06-23,Refund Delay,2,5
2618,1359,2025-07-29,Refund Delay,5,3
2619,1359,2025-04-22,KYC Issue,3,4
2620,5077,2025-06-01,KYC Issue,7,3
2621,14759,2025-05-21,Account Blocked,4,3
2622,14759,2025-04-30,Refund Delay,6,2
2623,1330,2025-10-14,Payment Failed,6,3
2624,15658,2025-09-26,KYC Issue,1,5
2625,8080,2025-05-27,KYC Issue,4,2
2626,9124,2025-06-07,KYC Issue,5,3
2627,9124,2025-09-24,Payment Failed,6,1
2628,13177,2025-08-04,Account Blocked,3,1
2629,13177,2025-04-23,Account Blocked,4,2
2630,15306,2025-10-25,Refund Delay,6,5
2631,5570,2025-08-13,KYC Issue,5,2
2632,13432,2025-10-25,Account Blocked,4,2
2633,9534,2025-07-07,Account Blocked,4,2
2634,9747,2025-06-15,Payment Failed,5,1
2635,9747,2025-08-16,Payment Failed,3,4
2636,16253,2025-07-04,Payment Failed,5,3
2637,9773,2025-06-05,KYC Issue,5,4
2638,11459,2025-09-15,KYC Issue,2,4
2639,11459,2025-09-30,Refund Delay,7,1
2640,6928,2025-10-10,Account Blocked,2,4
2641,6928,2025-06-04,Refund Delay,7,2
2642,13937,2025-08-24,Account Blocked,5,4
2643,2654,2025-04-12,Refund Delay,3,1
2644,554,2025-05-13,KYC Issue,3,5
2645,18882,2025-05-27,Refund Delay,2,5
2646,18882,2025-07-22,Refund Delay,4,2
2647,8124,2025-07-31,Account Blocked,2,1
2648,4994,2025-09-21,KYC Issue,7,4
2649,16881,2025-06-09,Payment Failed,6,4
2650,12318,2025-09-02,Account Blocked,1,4
2651,12318,2025-06-17,Account Blocked,4,2
2652,12075,2025-05-12,Refund Delay,3,1
2653,452,2025-06-05,Payment Failed,4,3
2654,452,2025-07-18,Refund Delay,1,4
2655,9842,2025-06-04,Refund Delay,4,4
2656,9842,2025-05-23,Account Blocked,6,1
2657,8558,2025-05-03,Payment Failed,3,2
2658,6556,2025-07-25,Payment Failed,3,2
2659,6556,2025-10-19,KYC Issue,3,3
2660,323,2025-08-27,Payment Failed,7,2
2661,16561,2025-05-28,KYC Issue,1,1
2662,3809,2025-08-12,Refund Delay,5,4
2663,3809,2025-10-10,KYC Issue,5,2
2664,1900,2025-08-20,KYC Issue,2,5
2665,13569,2025-04-09,KYC Issue,5,2
2666,13569,2025-07-24,KYC Issue,6,5
2667,3055,2025-04-21,KYC Issue,2,5
2668,3055,2025-09-01,Payment Failed,6,4
2669,5241,2025-10-18,Payment Failed,3,1
2670,16153,2025-05-06,Payment Failed,3,3
2671,16153,2025-06-09,Refund Delay,1,1
2672,14868,2025-06-27,Account Blocked,5,4
2673,14868,2025-09-30,KYC Issue,5,3
2674,19758,2025-10-23,Payment Failed,5,4
2675,6548,2025-10-02,Payment Failed,5,5
2676,13367,2025-10-09,Refund Delay,4,3
2677,13367,2025-06-21,KYC Issue,7,2
2678,2605,2025-10-08,Payment Failed,4,1
2679,9294,2025-10-10,Payment Failed,7,5
2680,215,2025-07-31,KYC Issue,7,1
2681,215,2025-04-03,Account Blocked,4,4
2682,11199,2025-06-21,Refund Delay,5,5
2683,13312,2025-09-08,KYC Issue,3,5
2684,13312,2025-10-01,Account Blocked,3,1
2685,13584,2025-09-15,Payment Failed,5,4
2686,13731,2025-09-03,KYC Issue,6,4
2687,4384,2025-08-12,Refund Delay,4,4
2688,16769,2025-04-20,Account Blocked,5,1
2689,16769,2025-04-11,KYC Issue,4,1
2690,10351,2025-07-26,Refund Delay,5,2
2691,1435,2025-05-05,KYC Issue,7,4
2692,1435,2025-06-22,Account Blocked,1,5
2693,6081,2025-09-16,Refund Delay,3,2
2694,3275,2025-10-27,Payment Failed,2,5
2695,3275,2025-09-28,Payment Failed,5,4
2696,14239,2025-07-16,KYC Issue,4,4
2697,14239,2025-07-15,KYC Issue,7,2
2698,14701,2025-06-03,Payment Failed,5,4
2699,4757,2025-07-07,Account Blocked,4,5
2700,4757,2025-05-06,Account Blocked,1,5
2701,13029,2025-07-04,Account Blocked,5,5
2702,4133,2025-10-30,Payment Failed,6,1
2703,4133,2025-08-04,Payment Failed,4,5
2704,1315,2025-07-05,Account Blocked,3,5
2705,1315,2025-04-15,KYC Issue,1,5
2706,19710,2025-10-20,Account Blocked,1,2
2707,19710,2025-07-07,Account Blocked,2,1
2708,14887,2025-10-18,Account Blocked,7,3
2709,14887,2025-09-04,Refund Delay,3,3
2710,13002,2025-05-20,Refund Delay,1,5
2711,15224,2025-09-16,Account Blocked,5,3
2712,15224,2025-05-30,Refund Delay,6,4
2713,5367,2025-05-11,Payment Failed,6,2
2714,5367,2025-04-16,Account Blocked,3,1
2715,2981,2025-06-15,Payment Failed,2,2
2716,2981,2025-04-18,Account Blocked,5,5
2717,16145,2025-04-07,KYC Issue,2,3
2718,11582,2025-06-21,Account Blocked,5,2
2719,19447,2025-09-26,KYC Issue,5,5
2720,19447,2025-04-13,Account Blocked,2,3
2721,1283,2025-05-13,Refund Delay,6,2
2722,1283,2025-09-28,Account Blocked,4,3
2723,17055,2025-05-31,Account Blocked,4,4
2724,17055,2025-07-21,KYC Issue,5,5
2725,1203,2025-10-18,Refund Delay,3,3
2726,1203,2025-08-01,KYC Issue,2,1
2727,12755,2025-10-31,Refund Delay,2,1
2728,12755,2025-07-08,KYC Issue,3,5
2729,1633,2025-09-16,Account Blocked,7,1
2730,1633,2025-05-30,Account Blocked,1,1
2731,19309,2025-07-22,KYC Issue,3,3
2732,19309,2025-07-16,Account Blocked,2,5
2733,16394,2025-08-18,Account Blocked,3,4
2734,16394,2025-09-29,KYC Issue,1,3
2735,16717,2025-08-07,KYC Issue,1,5
2736,11702,2025-06-17,KYC Issue,3,1
2737,19589,2025-06-25,Payment Failed,3,3
2738,19589,2025-08-19,KYC Issue,4,1
2739,14286,2025-06-20,Payment Failed,1,4
2740,14286,2025-09-08,Refund Delay,7,4
2741,19911,2025-07-25,Payment Failed,4,1
2742,14951,2025-05-31,Refund Delay,2,4
2743,5515,2025-09-10,Refund Delay,3,1
2744,5231,2025-09-01,Refund Delay,7,3
2745,13990,2025-09-28,Payment Failed,6,3
2746,15184,2025-07-29,Payment Failed,1,4
2747,15184,2025-08-31,Account Blocked,2,3
2748,9845,2025-04-14,KYC Issue,1,4
2749,8361,2025-08-26,Payment Failed,5,4
2750,17530,2025-07-04,Payment Failed,4,2
2751,10224,2025-05-21,KYC Issue,5,5
2752,10224,2025-10-09,KYC Issue,4,1
2753,207,2025-06-13,Account Blocked,5,5
2754,2335,2025-10-24,Payment Failed,5,3
2755,2335,2025-07-01,Payment Failed,6,1
2756,9923,2025-08-26,KYC Issue,4,2
2757,7756,2025-06-12,Account Blocked,3,3
2758,7756,2025-10-07,Payment Failed,7,2
2759,6452,2025-10-07,KYC Issue,3,2
2760,11350,2025-10-27,Account Blocked,2,5
2761,234,2025-08-28,KYC Issue,7,5
2762,234,2025-10-10,KYC Issue,3,3
2763,19069,2025-05-05,Payment Failed,7,4
2764,19069,2025-10-15,Payment Failed,7,4
2765,3079,2025-06-12,Payment Failed,7,5
2766,1508,2025-10-31,Account Blocked,1,5
2767,1508,2025-04-05,Refund Delay,6,2
2768,5189,2025-09-04,Refund Delay,7,4
2769,3308,2025-07-28,Payment Failed,2,3
2770,16259,2025-05-26,Account Blocked,1,2
2771,16259,2025-09-04,Payment Failed,3,5
2772,12464,2025-10-26,Account Blocked,7,5
2773,12464,2025-07-19,Account Blocked,1,5
2774,4026,2025-07-29,Account Blocked,5,2
2775,5250,2025-05-21,Refund Delay,2,3
2776,19461,2025-05-06,Refund Delay,5,4
2777,19461,2025-06-29,Payment Failed,2,3
2778,10401,2025-05-16,Account Blocked,2,3
2779,13430,2025-07-08,Account Blocked,1,2
2780,14160,2025-10-27,KYC Issue,4,2
2781,14160,2025-10-10,Payment Failed,2,3
2782,19024,2025-06-07,KYC Issue,1,1
2783,19024,2025-09-17,Refund Delay,3,1
2784,7492,2025-10-14,Refund Delay,3,2
2785,1822,2025-06-17,Payment Failed,3,3
2786,16601,2025-10-04,Refund Delay,2,3
2787,16601,2025-08-02,KYC Issue,1,3
2788,988,2025-08-06,Payment Failed,6,3
2789,988,2025-04-14,Payment Failed,6,5
2790,13704,2025-04-08,KYC Issue,1,1
2791,8608,2025-05-15,Refund Delay,4,2
2792,8608,2025-08-15,Account Blocked,2,3
2793,15124,2025-10-03,Refund Delay,4,4
2794,15124,2025-09-21,Account Blocked,2,5
2795,2689,2025-04-10,Payment Failed,4,4
2796,2689,2025-04-24,Refund Delay,3,2
2797,1010,2025-07-01,Account Blocked,5,4
2798,1010,2025-09-05,KYC Issue,5,1
2799,8877,2025-08-12,Account Blocked,6,5
2800,13296,2025-08-08,Refund Delay,2,2
2801,14118,2025-09-04,KYC Issue,7,3
2802,14118,2025-10-28,Refund Delay,7,5
2803,1887,2025-05-24,Account Blocked,3,2
2804,1887,2025-04-11,KYC Issue,6,4
2805,13761,2025-06-27,Payment Failed,7,4
2806,10872,2025-09-13,Refund Delay,2,5
2807,3839,2025-06-22,KYC Issue,6,2
2808,2287,2025-10-06,KYC Issue,2,5
2809,2287,2025-06-17,Payment Failed,1,3
2810,14223,2025-09-07,Payment Failed,4,2
2811,14223,2025-10-15,KYC Issue,6,3
2812,9178,2025-07-07,KYC Issue,6,5
2813,9178,2025-07-30,KYC Issue,3,2
2814,15158,2025-09-24,Payment Failed,5,2
2815,15158,2025-09-16,Account Blocked,1,5
2816,285,2025-06-15,Account Blocked,7,5
2817,285,2025-06-21,Refund Delay,5,4
2818,48,2025-09-22,Payment Failed,4,5
2819,11037,2025-08-11,Refund Delay,4,1
2820,11037,2025-08-26,Account Blocked,5,5
2821,2982,2025-04-04,Account Blocked,3,1
2822,2982,2025-06-15,Payment Failed,5,5
2823,16915,2025-10-12,KYC Issue,1,5
2824,16915,2025-06-13,Account Blocked,1,4
2825,3709,2025-08-16,Payment Failed,1,3
2826,3709,2025-06-19,Account Blocked,2,1
2827,15235,2025-05-14,Refund Delay,7,2
2828,765,2025-08-24,Payment Failed,1,2
2829,765,2025-08-27,Account Blocked,4,1
2830,18602,2025-05-31,Account Blocked,6,3
2831,8331,2025-10-13,Refund Delay,2,5
2832,8331,2025-10-06,Account Blocked,4,2
2833,17992,2025-07-24,Refund Delay,7,5
2834,18084,2025-08-01,Payment Failed,3,5
2835,4805,2025-08-01,Refund Delay,1,4
2836,2549,2025-10-15,Account Blocked,5,2
2837,2549,2025-05-28,Refund Delay,2,3
2838,11840,2025-05-03,Refund Delay,7,1
2839,11840,2025-06-17,Account Blocked,3,1
2840,2593,2025-09-22,Refund Delay,4,4
2841,2593,2025-04-02,Refund Delay,5,4
2842,3521,2025-07-25,KYC Issue,5,5
2843,3521,2025-06-14,Payment Failed,1,5
2844,16990,2025-06-13,Payment Failed,2,5
2845,16990,2025-06-09,Payment Failed,5,5
2846,13764,2025-05-29,Payment Failed,6,3
2847,1305,2025-09-20,Account Blocked,7,5
2848,1305,2025-10-27,Payment Failed,2,5
2849,12932,2025-05-16,Account Blocked,4,1
2850,13967,2025-05-07,KYC Issue,7,5
2851,13967,2025-06-28,Refund Delay,7,1
2852,2495,2025-09-17,Account Blocked,4,3
2853,2495,2025-08-19,Payment Failed,7,5
2854,1792,2025-10-14,Payment Failed,3,5
2855,1792,2025-06-24,Refund Delay,7,4
2856,5372,2025-07-07,KYC Issue,7,3
2857,5372,2025-09-03,Account Blocked,6,3
2858,2746,2025-05-21,Payment Failed,2,5
2859,2746,2025-05-31,Refund Delay,1,5
2860,770,2025-10-11,Refund Delay,7,1
2861,10453,2025-09-30,KYC Issue,2,3
2862,9383,2025-04-19,KYC Issue,4,1
2863,9383,2025-05-07,KYC Issue,6,2
2864,14274,2025-04-21,Refund Delay,2,3
2865,14274,2025-09-02,Account Blocked,4,5
2866,12251,2025-04-11,KYC Issue,3,5
2867,4378,2025-04-14,Account Blocked,7,3
2868,4378,2025-07-03,Refund Delay,2,5
2869,9245,2025-06-06,KYC Issue,6,3
2870,3873,2025-07-04,KYC Issue,3,2
2871,3873,2025-04-07,Account Blocked,5,3
2872,4115,2025-06-01,Refund Delay,6,1
2873,4115,2025-10-07,Payment Failed,7,1
2874,13612,2025-04-25,KYC Issue,3,3
2875,2826,2025-05-19,KYC Issue,5,3
2876,2826,2025-07-12,Account Blocked,6,3
2877,3443,2025-06-14,KYC Issue,3,5
2878,2127,2025-08-13,Account Blocked,2,5
